LeadID,Region,CustomerSegment,Industry,Product,DealSize,MarketingSpend,LeadScore,Converted,ConversionRate,ExpectedRevenue
1093,West,SMB,Retail,Analytics,24024.0,2150.0,0.72,0,0.27058823529411763,6500.611764705882
1094,East,MidMarket,Manufacturing,Analytics,16249.0,1615.0,0.53,0,0.3,4874.7
1095,South,SMB,Finance,ERP,25694.0,1062.0,0.26,0,0.35333333333333333,9078.546666666667
1096,South,MidMarket,Tech,CRM,28556.0,2317.0,0.25,1,0.3448275862068966,9846.896551724138
1097,South,MidMarket,Healthcare,Analytics,17688.0,2270.0,0.21,0,0.33727810650887574,5965.775147928995
1098,South,MidMarket,Healthcare,CRM,18484.0,883.0,0.33,0,0.3448275862068966,6373.793103448276
1099,South,MidMarket,Finance,ERP,30454.0,2787.0,0.34,0,0.35333333333333333,10760.413333333334
1100,East,SMB,Healthcare,ERP,34833.0,661.0,0.14,0,0.28402366863905326,9893.396449704142
1101,East,Enterprise,Healthcare,Analytics,20206.0,638.0,0.42,0,0.3,6061.8
1102,South,MidMarket,Retail,ERP,11892.0,968.0,0.55,0,0.35333333333333333,4201.84
1103,West,SMB,Tech,Analytics,16706.0,2774.0,0.06,1,0.27058823529411763,4520.447058823529
1104,North,MidMarket,Tech,CRM,27231.0,1800.0,0.11,0,0.36813186813186816,10024.598901098901
1105,South,MidMarket,Retail,Analytics,12788.0,2470.0,0.53,0,0.33727810650887574,4313.112426035503
1106,West,SMB,Retail,Analytics,18542.0,1070.0,0.32,0,0.27058823529411763,5017.247058823529
1107,North,Enterprise,Healthcare,CRM,22048.0,1726.0,0.09,0,0.36813186813186816,8116.571428571429
1108,South,Enterprise,Manufacturing,Analytics,13541.0,1396.0,0.26,0,0.33727810650887574,4567.082840236686
1109,South,SMB,Healthcare,Analytics,27675.0,2570.0,0.21,0,0.33727810650887574,9334.171597633136
1110,East,Enterprise,Retail,ERP,24858.0,557.0,0.3,1,0.28402366863905326,7060.260355029586
1111,North,SMB,Tech,CRM,34067.0,1110.0,0.33,0,0.36813186813186816,12541.148351648353
1112,North,SMB,Healthcare,Analytics,25470.0,881.0,0.67,0,0.26256983240223464,6687.653631284917
1113,West,SMB,Manufacturing,CRM,13274.0,2648.0,0.0,0,0.2658959537572254,3529.50289017341
1114,East,Enterprise,Healthcare,CRM,23713.0,1669.0,0.16,0,0.3241758241758242,7687.181318681319
1115,East,MidMarket,Finance,Analytics,26916.0,1511.0,0.05,0,0.3,8074.799999999999
1116,East,SMB,Healthcare,ERP,27276.0,1624.0,0.45,0,0.28402366863905326,7747.029585798817
1117,East,SMB,Retail,CRM,14562.0,2930.0,0.33,0,0.3241758241758242,4720.648351648352
1118,North,MidMarket,Tech,Analytics,13726.0,2626.0,0.1,0,0.26256983240223464,3604.0335195530724
1119,North,SMB,Tech,CRM,12023.0,2266.0,0.7,1,0.36813186813186816,4426.049450549451
1120,South,Enterprise,Retail,ERP,31233.0,1226.0,0.75,0,0.35333333333333333,11035.66
1121,South,Enterprise,Finance,ERP,24360.0,913.0,0.31,0,0.35333333333333333,8607.2
1122,East,MidMarket,Retail,ERP,14251.0,2804.0,0.45,1,0.28402366863905326,4047.621301775148
1123,East,Enterprise,Healthcare,Analytics,20890.0,1558.0,0.6,0,0.3,6267.0
1124,East,SMB,Retail,Analytics,19134.0,1197.0,0.1,1,0.3,5740.2
1125,South,Enterprise,Retail,ERP,13192.0,1677.0,0.15,0,0.35333333333333333,4661.173333333333
1126,West,MidMarket,Finance,Analytics,20253.0,2795.0,0.21,0,0.27058823529411763,5480.2235294117645
1127,West,MidMarket,Healthcare,ERP,21335.0,1468.0,0.53,0,0.27702702702702703,5910.371621621622
1128,South,SMB,Manufacturing,Analytics,33519.0,1907.0,0.3,0,0.33727810650887574,11305.224852071005
1129,South,Enterprise,Manufacturing,ERP,15410.0,2507.0,0.22,0,0.35333333333333333,5444.866666666667
1130,South,SMB,Tech,CRM,8034.0,1568.0,0.29,1,0.3448275862068966,2770.344827586207
1131,South,SMB,Retail,ERP,12657.0,1084.0,0.52,1,0.35333333333333333,4472.14
1132,South,SMB,Tech,ERP,13751.0,2986.0,0.29,0,0.35333333333333333,4858.6866666666665
1133,South,MidMarket,Finance,Analytics,17012.0,2891.0,0.31,1,0.33727810650887574,5737.775147928995
1134,East,MidMarket,Manufacturing,Analytics,12674.0,2609.0,0.41,1,0.3,3802.2
1135,East,MidMarket,Retail,Analytics,25755.0,2221.0,0.1,0,0.3,7726.5
1136,East,Enterprise,Finance,Analytics,12188.0,1237.0,0.1,0,0.3,3656.4
1137,East,SMB,Finance,Analytics,20140.0,2784.0,0.45,0,0.3,6042.0
1138,South,MidMarket,Retail,Analytics,34001.0,1189.0,0.58,1,0.33727810650887574,11467.792899408285
1139,West,SMB,Finance,CRM,23875.0,2502.0,0.22,1,0.2658959537572254,6348.265895953757
1140,North,Enterprise,Retail,ERP,23155.0,2796.0,0.38,0,0.2621951219512195,6071.128048780488
1141,South,Enterprise,Retail,ERP,33001.0,2008.0,0.35,0,0.35333333333333333,11660.353333333333
1142,North,MidMarket,Healthcare,ERP,28720.0,2508.0,0.15,1,0.2621951219512195,7530.243902439025
1143,West,MidMarket,Tech,CRM,23956.0,2479.0,0.33,0,0.2658959537572254,6369.8034682080915
1144,East,SMB,Finance,ERP,17825.0,983.0,0.42,0,0.28402366863905326,5062.721893491124
1145,West,SMB,Finance,CRM,19841.0,2170.0,0.17,0,0.2658959537572254,5275.641618497109
1146,South,Enterprise,Healthcare,CRM,19501.0,734.0,0.2,0,0.3448275862068966,6724.48275862069
1147,East,SMB,Healthcare,CRM,17190.0,1770.0,0.18,0,0.3241758241758242,5572.582417582418
1148,South,SMB,Healthcare,ERP,21484.0,906.0,0.15,0,0.35333333333333333,7591.013333333333
1149,East,SMB,Manufacturing,CRM,22455.0,1541.0,0.27,0,0.3241758241758242,7279.368131868132
1150,North,Enterprise,Manufacturing,ERP,11288.0,2582.0,0.1,1,0.2621951219512195,2959.658536585366
1151,North,SMB,Manufacturing,ERP,31424.0,2968.0,0.38,0,0.2621951219512195,8239.219512195123
1152,North,SMB,Retail,Analytics,22869.0,1295.0,0.43,0,0.26256983240223464,6004.709497206704
1153,West,MidMarket,Finance,Analytics,18161.0,1830.0,0.25,0,0.27058823529411763,4914.15294117647
1154,South,Enterprise,Tech,CRM,21548.0,1778.0,0.63,0,0.3448275862068966,7430.344827586207
1155,West,SMB,Retail,CRM,26513.0,2886.0,0.29,1,0.2658959537572254,7049.699421965317
1156,North,SMB,Finance,ERP,9733.0,1696.0,0.18,1,0.2621951219512195,2551.94512195122
1157,South,SMB,Finance,CRM,19265.0,2248.0,0.35,0,0.3448275862068966,6643.103448275862
1158,North,SMB,Healthcare,CRM,11699.0,2804.0,0.39,0,0.36813186813186816,4306.774725274726
1159,West,SMB,Healthcare,ERP,38599.0,1433.0,0.5,0,0.27702702702702703,10692.966216216217
1160,West,MidMarket,Retail,CRM,20967.0,2755.0,0.2,0,0.2658959537572254,5575.040462427745
1161,West,MidMarket,Healthcare,CRM,11756.0,2794.0,0.09,0,0.2658959537572254,3125.872832369942
1162,North,MidMarket,Finance,ERP,45196.0,2827.0,0.09,0,0.2621951219512195,11850.170731707318
1163,South,SMB,Healthcare,ERP,16248.0,1176.0,0.17,1,0.35333333333333333,5740.96
1164,South,Enterprise,Manufacturing,Analytics,18536.0,1501.0,0.27,0,0.33727810650887574,6251.786982248521
1165,North,SMB,Healthcare,ERP,19042.0,2676.0,0.61,0,0.2621951219512195,4992.719512195122
1166,South,Enterprise,Finance,Analytics,14064.0,1398.0,0.09,0,0.33727810650887574,4743.4792899408285
1167,North,MidMarket,Retail,CRM,21731.0,2001.0,0.29,0,0.36813186813186816,7999.873626373627
1168,South,SMB,Tech,ERP,4525.0,795.0,0.33,0,0.35333333333333333,1598.8333333333333
1169,East,MidMarket,Healthcare,ERP,27601.0,641.0,0.13,0,0.28402366863905326,7839.337278106509
1170,East,SMB,Finance,ERP,12105.0,1530.0,0.06,1,0.28402366863905326,3438.1065088757396
1171,West,MidMarket,Tech,CRM,17093.0,1947.0,0.05,0,0.2658959537572254,4544.959537572254
1172,East,SMB,Tech,Analytics,25261.0,1482.0,0.69,0,0.3,7578.299999999999
1173,East,SMB,Manufacturing,CRM,18569.0,1944.0,0.53,0,0.3241758241758242,6019.620879120879
1174,East,Enterprise,Tech,CRM,18855.0,1788.0,0.1,1,0.3241758241758242,6112.335164835165
1175,North,SMB,Finance,ERP,12915.0,2214.0,0.27,0,0.2621951219512195,3386.25
1176,East,Enterprise,Finance,Analytics,34670.0,2124.0,0.19,0,0.3,10401.0
1177,East,SMB,Healthcare,CRM,23720.0,1561.0,0.23,1,0.3241758241758242,7689.45054945055
1178,West,MidMarket,Healthcare,ERP,12421.0,1562.0,0.11,0,0.27702702702702703,3440.952702702703
1179,East,MidMarket,Healthcare,CRM,21247.0,852.0,0.62,1,0.3241758241758242,6887.763736263737
1180,East,MidMarket,Tech,CRM,11926.0,1783.0,0.27,0,0.3241758241758242,3866.120879120879
1181,South,SMB,Tech,ERP,32057.0,1968.0,0.24,0,0.35333333333333333,11326.806666666667
1182,West,SMB,Manufacturing,ERP,21397.0,1691.0,0.26,0,0.27702702702702703,5927.5472972972975
1183,West,SMB,Healthcare,Analytics,13171.0,1314.0,0.09,0,0.27058823529411763,3563.917647058823
1184,West,SMB,Retail,CRM,24883.0,2304.0,0.14,0,0.2658959537572254,6616.28901734104
1185,West,MidMarket,Manufacturing,ERP,18053.0,687.0,0.66,0,0.27702702702702703,5001.168918918919
1186,West,Enterprise,Retail,ERP,10982.0,2786.0,0.34,0,0.27702702702702703,3042.310810810811
1187,West,Enterprise,Tech,Analytics,22667.0,552.0,0.21,1,0.27058823529411763,6133.423529411764
1188,North,MidMarket,Manufacturing,Analytics,22470.0,2906.0,0.04,0,0.26256983240223464,5899.944134078212
1189,East,MidMarket,Manufacturing,ERP,27964.0,1656.0,0.4,0,0.28402366863905326,7942.4378698224855
1190,West,MidMarket,Finance,Analytics,20452.0,1532.0,0.33,0,0.27058823529411763,5534.070588235294
1191,East,SMB,Tech,ERP,20749.0,1141.0,0.26,0,0.28402366863905326,5893.207100591716
1192,East,Enterprise,Tech,CRM,21121.0,525.0,0.26,1,0.3241758241758242,6846.917582417583
1193,North,MidMarket,Manufacturing,Analytics,31167.0,1187.0,0.46,1,0.26256983240223464,8183.513966480447
1194,West,MidMarket,Tech,CRM,17829.0,773.0,0.18,0,0.2658959537572254,4740.658959537572
1195,South,SMB,Manufacturing,CRM,23286.0,2150.0,0.26,0,0.3448275862068966,8029.6551724137935
1196,North,SMB,Finance,CRM,24317.0,1298.0,0.26,0,0.36813186813186816,8951.862637362638
1197,South,SMB,Manufacturing,ERP,22448.0,2418.0,0.38,0,0.35333333333333333,7931.626666666667
1198,East,Enterprise,Tech,CRM,17565.0,1017.0,0.61,1,0.3241758241758242,5694.148351648352
1199,East,MidMarket,Tech,CRM,20844.0,2751.0,0.21,0,0.3241758241758242,6757.120879120879
1200,North,SMB,Manufacturing,CRM,19344.0,1807.0,0.21,0,0.36813186813186816,7121.142857142858
1201,North,Enterprise,Manufacturing,ERP,33714.0,786.0,0.14,0,0.2621951219512195,8839.646341463415
1202,South,SMB,Manufacturing,CRM,16796.0,1502.0,0.2,0,0.3448275862068966,5791.724137931034
1203,West,SMB,Healthcare,CRM,13612.0,1017.0,0.16,0,0.2658959537572254,3619.3757225433524
1204,South,SMB,Tech,Analytics,19957.0,999.0,0.46,1,0.33727810650887574,6731.059171597633
1205,North,MidMarket,Tech,ERP,19463.0,1766.0,0.25,1,0.2621951219512195,5103.1036585365855
1206,South,Enterprise,Healthcare,CRM,21378.0,2180.0,0.49,0,0.3448275862068966,7371.724137931035
1207,North,SMB,Manufacturing,Analytics,16798.0,2779.0,0.12,1,0.26256983240223464,4410.648044692737
1208,South,Enterprise,Finance,ERP,20773.0,1755.0,0.07,0,0.35333333333333333,7339.793333333333
1209,North,SMB,Manufacturing,ERP,20907.0,2915.0,0.42,0,0.2621951219512195,5481.713414634147
1210,North,Enterprise,Manufacturing,ERP,26342.0,2854.0,0.72,0,0.2621951219512195,6906.743902439025
1211,North,MidMarket,Healthcare,ERP,20651.0,2663.0,0.32,0,0.2621951219512195,5414.591463414635
1212,West,Enterprise,Tech,ERP,20717.0,1750.0,0.32,0,0.27702702702702703,5739.168918918919
1213,South,SMB,Manufacturing,ERP,23614.0,852.0,0.11,1,0.35333333333333333,8343.613333333333
1214,South,Enterprise,Tech,CRM,26074.0,1045.0,0.1,0,0.3448275862068966,8991.034482758621
1215,South,MidMarket,Retail,CRM,13114.0,2119.0,0.53,1,0.3448275862068966,4522.068965517242
1216,North,SMB,Tech,CRM,11234.0,1554.0,0.4,1,0.36813186813186816,4135.593406593407
1217,South,Enterprise,Finance,CRM,31868.0,867.0,0.13,0,0.3448275862068966,10988.96551724138
1218,South,SMB,Finance,Analytics,24929.0,1697.0,0.76,1,0.33727810650887574,8408.005917159764
1219,North,Enterprise,Manufacturing,CRM,18464.0,544.0,0.55,0,0.36813186813186816,6797.186813186813
1220,East,SMB,Tech,ERP,20138.0,2335.0,0.38,0,0.28402366863905326,5719.668639053255
1221,North,MidMarket,Manufacturing,CRM,17252.0,684.0,0.48,0,0.36813186813186816,6351.01098901099
1222,South,MidMarket,Healthcare,CRM,21479.0,2073.0,0.16,0,0.3448275862068966,7406.551724137931
1223,North,SMB,Finance,ERP,13197.0,2483.0,0.38,0,0.2621951219512195,3460.189024390244
1224,East,SMB,Manufacturing,CRM,25881.0,832.0,0.2,0,0.3241758241758242,8389.994505494506
1225,North,SMB,Healthcare,CRM,21228.0,1797.0,0.07,1,0.36813186813186816,7814.703296703297
1226,South,SMB,Manufacturing,CRM,21481.0,2448.0,0.29,0,0.3448275862068966,7407.241379310345
1227,East,SMB,Tech,Analytics,13742.0,1152.0,0.46,0,0.3,4122.599999999999
1228,West,MidMarket,Tech,CRM,23670.0,907.0,0.29,0,0.2658959537572254,6293.7572254335255
1229,South,SMB,Tech,ERP,13903.0,1342.0,0.34,0,0.35333333333333333,4912.393333333333
1230,East,SMB,Tech,ERP,15155.0,1887.0,0.38,0,0.28402366863905326,4304.378698224852
1231,East,MidMarket,Retail,CRM,20613.0,1938.0,0.5,1,0.3241758241758242,6682.236263736264
1232,West,SMB,Healthcare,CRM,37551.0,827.0,0.11,0,0.2658959537572254,9984.658959537572
1233,North,Enterprise,Healthcare,CRM,21200.0,1644.0,0.14,0,0.36813186813186816,7804.395604395605
1234,North,Enterprise,Tech,ERP,2018.0,1171.0,0.34,1,0.2621951219512195,529.109756097561
1235,South,MidMarket,Retail,ERP,15502.0,2605.0,0.37,1,0.35333333333333333,5477.373333333333
1236,West,MidMarket,Tech,Analytics,24786.0,1284.0,0.42,0,0.27058823529411763,6706.799999999999
1237,North,Enterprise,Retail,Analytics,12101.0,2597.0,0.13,0,0.26256983240223464,3177.3575418994415
1238,West,SMB,Tech,Analytics,25818.0,1571.0,0.52,1,0.27058823529411763,6986.047058823529
1239,North,SMB,Finance,ERP,21112.0,2316.0,0.16,1,0.2621951219512195,5535.463414634147
1240,East,SMB,Finance,Analytics,26939.0,1775.0,0.08,0,0.3,8081.7
1241,North,MidMarket,Manufacturing,CRM,16088.0,2055.0,0.04,0,0.36813186813186816,5922.505494505495
1242,West,SMB,Tech,CRM,15543.0,1488.0,0.21,0,0.2658959537572254,4132.820809248555
1243,East,MidMarket,Healthcare,ERP,23955.0,2421.0,0.38,0,0.28402366863905326,6803.786982248521
1244,East,Enterprise,Manufacturing,Analytics,19947.0,1563.0,0.25,1,0.3,5984.099999999999
1245,East,Enterprise,Finance,CRM,19524.0,1644.0,0.48,0,0.3241758241758242,6329.208791208792
1246,West,MidMarket,Tech,ERP,30983.0,1794.0,0.33,1,0.27702702702702703,8583.128378378378
1247,South,SMB,Manufacturing,Analytics,24229.0,2580.0,0.29,0,0.33727810650887574,8171.91124260355
1248,South,Enterprise,Tech,CRM,6071.0,2148.0,0.21,1,0.3448275862068966,2093.4482758620693
1249,South,MidMarket,Finance,Analytics,25593.0,1373.0,0.06,0,0.33727810650887574,8631.958579881657
1250,West,SMB,Manufacturing,ERP,24893.0,2176.0,0.24,1,0.27702702702702703,6896.033783783784
1251,East,SMB,Finance,Analytics,28294.0,2106.0,0.12,1,0.3,8488.199999999999
1252,South,Enterprise,Retail,ERP,13422.0,2828.0,0.26,0,0.35333333333333333,4742.44
1253,West,MidMarket,Finance,Analytics,22274.0,2604.0,0.11,0,0.27058823529411763,6027.082352941176
1254,South,Enterprise,Tech,CRM,20781.0,2119.0,0.45,0,0.3448275862068966,7165.862068965518
1255,North,Enterprise,Healthcare,ERP,13297.0,1354.0,0.37,0,0.2621951219512195,3486.408536585366
1256,South,MidMarket,Finance,ERP,26627.0,2449.0,0.14,1,0.35333333333333333,9408.206666666667
1257,South,MidMarket,Healthcare,ERP,18309.0,1938.0,0.3,0,0.35333333333333333,6469.18
1258,East,SMB,Retail,Analytics,28069.0,2963.0,0.38,1,0.3,8420.699999999999
1259,West,SMB,Manufacturing,Analytics,14800.0,1119.0,0.34,0,0.27058823529411763,4004.705882352941
1260,East,SMB,Manufacturing,CRM,9776.0,699.0,0.08,0,0.3241758241758242,3169.1428571428573
1261,East,MidMarket,Healthcare,ERP,18302.0,675.0,0.1,0,0.28402366863905326,5198.201183431953
1262,East,MidMarket,Manufacturing,ERP,21623.0,2100.0,0.35,0,0.28402366863905326,6141.443786982249
1263,East,Enterprise,Finance,Analytics,16261.0,2848.0,0.13,0,0.3,4878.3
1264,East,SMB,Healthcare,Analytics,2000.0,505.0,0.51,1,0.3,600.0
1265,South,MidMarket,Tech,CRM,22686.0,2314.0,0.2,1,0.3448275862068966,7822.758620689656
1266,East,MidMarket,Finance,CRM,22653.0,2143.0,0.31,0,0.3241758241758242,7343.554945054945
1267,East,MidMarket,Finance,Analytics,24810.0,2331.0,0.28,0,0.3,7443.0
1268,West,MidMarket,Finance,ERP,17337.0,1389.0,0.32,0,0.27702702702702703,4802.8175675675675
1269,North,SMB,Tech,CRM,16955.0,2551.0,0.26,0,0.36813186813186816,6241.675824175824
1270,South,MidMarket,Retail,Analytics,30082.0,612.0,0.57,0,0.33727810650887574,10146.0
1271,South,SMB,Manufacturing,Analytics,8972.0,2389.0,0.23,0,0.33727810650887574,3026.059171597633
1272,South,SMB,Healthcare,ERP,18270.0,1168.0,0.29,1,0.35333333333333333,6455.4
1273,East,SMB,Retail,Analytics,20996.0,1692.0,0.57,0,0.3,6298.8
1274,East,MidMarket,Healthcare,Analytics,24242.0,2557.0,0.22,0,0.3,7272.599999999999
1275,East,Enterprise,Manufacturing,CRM,21188.0,1178.0,0.25,1,0.3241758241758242,6868.637362637363
1276,West,MidMarket,Tech,Analytics,13546.0,963.0,0.14,0,0.27058823529411763,3665.3882352941173
1277,North,MidMarket,Finance,Analytics,28173.0,2203.0,0.37,1,0.26256983240223464,7397.379888268157
1278,East,MidMarket,Finance,CRM,20013.0,1833.0,0.4,0,0.3241758241758242,6487.7307692307695
1279,North,MidMarket,Tech,ERP,8324.0,1786.0,0.05,0,0.2621951219512195,2182.512195121951
1280,West,SMB,Retail,ERP,21464.0,1142.0,0.53,0,0.27702702702702703,5946.108108108108
1281,South,SMB,Retail,CRM,23327.0,587.0,0.63,0,0.3448275862068966,8043.793103448276
1282,East,SMB,Healthcare,CRM,33725.0,1526.0,0.21,0,0.3241758241758242,10932.829670329671
1283,North,SMB,Tech,ERP,22861.0,766.0,0.23,0,0.2621951219512195,5994.04268292683
1284,North,SMB,Retail,ERP,9626.0,2765.0,0.16,0,0.2621951219512195,2523.890243902439
1285,East,SMB,Tech,ERP,9872.0,603.0,0.18,0,0.28402366863905326,2803.8816568047337
1286,South,SMB,Manufacturing,ERP,28811.0,1579.0,0.25,0,0.35333333333333333,10179.886666666667
1287,South,Enterprise,Finance,ERP,14380.0,631.0,0.42,1,0.35333333333333333,5080.933333333333
1288,South,SMB,Finance,CRM,9153.0,739.0,0.43,1,0.3448275862068966,3156.206896551724
1289,West,SMB,Finance,Analytics,27004.0,2147.0,0.44,0,0.27058823529411763,7306.964705882352
1290,North,SMB,Tech,ERP,16670.0,2118.0,0.32,1,0.2621951219512195,4370.792682926829
1291,North,MidMarket,Tech,ERP,26629.0,583.0,0.31,0,0.2621951219512195,6981.993902439025
1292,North,SMB,Healthcare,Analytics,13597.0,503.0,0.16,0,0.26256983240223464,3570.1620111731845
1293,West,SMB,Finance,Analytics,30317.0,697.0,0.05,0,0.27058823529411763,8203.423529411764
1294,North,MidMarket,Healthcare,Analytics,26104.0,2407.0,0.06,1,0.26256983240223464,6854.122905027933
1295,West,SMB,Finance,Analytics,14941.0,1961.0,0.65,1,0.27058823529411763,4042.8588235294114
1296,South,SMB,Healthcare,Analytics,8377.0,595.0,0.17,0,0.33727810650887574,2825.378698224852
1297,East,SMB,Healthcare,Analytics,36136.0,1720.0,0.3,0,0.3,10840.8
1298,North,SMB,Manufacturing,CRM,18529.0,2280.0,0.44,0,0.36813186813186816,6821.115384615385
1299,North,SMB,Healthcare,Analytics,14661.0,2672.0,0.34,0,0.26256983240223464,3849.536312849162
1300,South,SMB,Tech,Analytics,29704.0,2835.0,0.31,0,0.33727810650887574,10018.508875739644
1301,East,Enterprise,Healthcare,CRM,26620.0,1319.0,0.25,0,0.3241758241758242,8629.56043956044
1302,West,MidMarket,Finance,Analytics,28280.0,840.0,0.12,0,0.27058823529411763,7652.235294117647
1303,East,MidMarket,Healthcare,ERP,19310.0,1092.0,0.59,0,0.28402366863905326,5484.497041420119
1304,South,SMB,Retail,ERP,33167.0,2440.0,0.32,1,0.35333333333333333,11719.006666666666
1305,South,Enterprise,Finance,Analytics,10826.0,2929.0,0.14,0,0.33727810650887574,3651.372781065089
1306,East,SMB,Retail,CRM,16136.0,1666.0,0.13,0,0.3241758241758242,5230.901098901099
1307,West,SMB,Finance,ERP,22729.0,1263.0,0.27,0,0.27702702702702703,6296.5472972972975
1308,West,MidMarket,Tech,CRM,28177.0,1573.0,0.22,1,0.2658959537572254,7492.150289017341
1309,North,SMB,Tech,ERP,24628.0,1262.0,0.46,0,0.2621951219512195,6457.341463414635
1310,West,SMB,Tech,Analytics,19420.0,1141.0,0.44,0,0.27058823529411763,5254.823529411764
1311,East,MidMarket,Retail,CRM,16674.0,1984.0,0.31,0,0.3241758241758242,5405.307692307692
1312,South,Enterprise,Manufacturing,CRM,28215.0,539.0,0.13,0,0.3448275862068966,9729.310344827587
1313,North,SMB,Finance,CRM,25351.0,1149.0,0.28,0,0.36813186813186816,9332.510989010989
1314,North,MidMarket,Tech,ERP,13878.0,2153.0,0.1,0,0.2621951219512195,3638.7439024390246
1315,South,Enterprise,Finance,ERP,13670.0,580.0,0.39,0,0.35333333333333333,4830.066666666667
1316,West,SMB,Retail,ERP,16182.0,708.0,0.14,0,0.27702702702702703,4482.851351351352
1317,South,SMB,Manufacturing,Analytics,15284.0,1233.0,0.28,0,0.33727810650887574,5154.958579881657
1318,West,SMB,Retail,ERP,27209.0,2695.0,0.18,0,0.27702702702702703,7537.628378378378
1319,South,SMB,Finance,Analytics,23050.0,2412.0,0.12,1,0.33727810650887574,7774.260355029586
1320,East,SMB,Manufacturing,CRM,23905.0,555.0,0.09,1,0.3241758241758242,7749.423076923077
1321,West,Enterprise,Manufacturing,CRM,21342.0,1754.0,0.38,0,0.2658959537572254,5674.751445086705
1322,East,MidMarket,Retail,Analytics,21671.0,1187.0,0.03,0,0.3,6501.3
1323,North,MidMarket,Tech,ERP,8927.0,2122.0,0.25,1,0.2621951219512195,2340.6158536585367
1324,South,SMB,Finance,Analytics,25559.0,2304.0,0.43,1,0.33727810650887574,8620.491124260356
1325,North,Enterprise,Healthcare,CRM,16056.0,2657.0,0.12,1,0.36813186813186816,5910.725274725275
1326,North,Enterprise,Healthcare,CRM,19768.0,1689.0,0.26,0,0.36813186813186816,7277.2307692307695
1327,North,Enterprise,Retail,Analytics,16688.0,2986.0,0.28,0,0.26256983240223464,4381.765363128492
1328,North,SMB,Finance,ERP,21021.0,2950.0,0.11,1,0.2621951219512195,5511.6036585365855
1329,South,MidMarket,Finance,ERP,24012.0,2705.0,0.29,1,0.35333333333333333,8484.24
1330,North,SMB,Retail,Analytics,12938.0,1937.0,0.22,0,0.26256983240223464,3397.1284916201116
1331,South,SMB,Finance,Analytics,21769.0,1495.0,0.42,1,0.33727810650887574,7342.207100591716
1332,South,SMB,Tech,ERP,16857.0,1411.0,0.14,1,0.35333333333333333,5956.14
1333,East,MidMarket,Retail,CRM,29250.0,530.0,0.23,0,0.3241758241758242,9482.142857142857
1334,West,MidMarket,Tech,Analytics,12198.0,1123.0,0.55,0,0.27058823529411763,3300.635294117647
1335,West,SMB,Finance,ERP,12982.0,2297.0,0.08,0,0.27702702702702703,3596.364864864865
1336,South,SMB,Retail,ERP,17483.0,2009.0,0.23,0,0.35333333333333333,6177.326666666667
1337,East,SMB,Finance,CRM,13520.0,2791.0,0.08,1,0.3241758241758242,4382.857142857143
1338,South,SMB,Retail,CRM,18429.0,625.0,0.18,0,0.3448275862068966,6354.827586206897
1339,South,SMB,Finance,CRM,16305.0,888.0,0.26,1,0.3448275862068966,5622.413793103448
1340,South,SMB,Tech,CRM,20619.0,2473.0,0.31,1,0.3448275862068966,7110.000000000001
1341,East,MidMarket,Tech,CRM,27057.0,1396.0,0.2,0,0.3241758241758242,8771.225274725275
1342,West,SMB,Finance,Analytics,20499.0,796.0,0.43,0,0.27058823529411763,5546.788235294117
1343,East,SMB,Retail,ERP,21136.0,2991.0,0.08,0,0.28402366863905326,6003.12426035503
1344,North,SMB,Healthcare,Analytics,12599.0,2468.0,0.2,0,0.26256983240223464,3308.117318435754
1345,East,Enterprise,Tech,Analytics,19062.0,1522.0,0.29,0,0.3,5718.599999999999
1346,East,MidMarket,Tech,Analytics,17048.0,2558.0,0.39,0,0.3,5114.4
1347,East,MidMarket,Healthcare,Analytics,24771.0,2202.0,0.18,0,0.3,7431.299999999999
1348,East,SMB,Finance,Analytics,14648.0,2475.0,0.11,0,0.3,4394.4
1349,West,MidMarket,Retail,CRM,13975.0,2538.0,0.45,0,0.2658959537572254,3715.895953757225
1350,North,SMB,Finance,CRM,22222.0,712.0,0.23,0,0.36813186813186816,8180.6263736263745
1351,West,MidMarket,Manufacturing,ERP,33861.0,2057.0,0.04,1,0.27702702702702703,9380.412162162162
1352,West,Enterprise,Tech,Analytics,18768.0,517.0,0.28,0,0.27058823529411763,5078.4
1353,East,MidMarket,Manufacturing,ERP,21177.0,609.0,0.46,1,0.28402366863905326,6014.7692307692305
1354,South,Enterprise,Tech,CRM,26636.0,2760.0,0.14,1,0.3448275862068966,9184.827586206897
1355,South,MidMarket,Tech,CRM,23569.0,1819.0,0.31,1,0.3448275862068966,8127.241379310345
1356,West,SMB,Manufacturing,CRM,23615.0,2340.0,0.09,0,0.2658959537572254,6279.132947976878
1357,West,Enterprise,Manufacturing,Analytics,19334.0,2596.0,0.25,1,0.27058823529411763,5231.55294117647
1358,East,SMB,Finance,Analytics,19470.0,2874.0,0.16,0,0.3,5841.0
1359,West,MidMarket,Manufacturing,CRM,14714.0,2673.0,0.87,0,0.2658959537572254,3912.3930635838146
1360,East,SMB,Finance,ERP,23405.0,1708.0,0.09,1,0.28402366863905326,6647.573964497042
1361,South,SMB,Finance,ERP,23245.0,1340.0,0.46,0,0.35333333333333333,8213.233333333334
1362,South,SMB,Finance,CRM,25020.0,886.0,0.37,1,0.3448275862068966,8627.586206896553
1363,North,SMB,Tech,ERP,16583.0,1501.0,0.61,0,0.2621951219512195,4347.981707317073
